,name,lat,lng,vicinity,open_now,rating,price_level,icon,id,photos,place_id,reference,scope,types,borough
131,Columbia Pizza,40.7173394,-73.9804601,"51 Columbia Street, New York",False,3.8,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,5e4ada6270a31c2e85755d979983096d1f0d7263,"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113107750524422671028/photos"">Pablo De La Noche</a>'], 'photo_reference': 'CmRaAAAAeTKchcxR247ie0oCbFalFG_n4PVNbA9z2mCMtj6Cwp2H0PrycR9UP4JWospkcwNm8CIeR1cc6HQ2R7Cedy4YsYW4aLvWFuI6QFRNB2DpRXxzwP3PThVmdLNlsHTiBLDYEhDQCnKrsJAgfwTzeCWQxZBLGhRMu4hZHxnN0__5lwQh7hh5igj5bQ', 'width': 2048}]",ChIJRY2vrH9ZwokRZnenIJD6Zkc,CmRRAAAA-AVBmplhpbgzhOESeB7MS9Hfb3w-gXiQfP4OQLz8iA2txvfUH9yR_X8ZYWud5CbCfR7HiNcCFy7QJcJbC5cLv5MrSWuqquglJiJjRMUUxGz3TBRYMo0LcVYeFqZrdMSxEhDbA8V8hvrJ8bV-42KI_eS5GhS4TXwCth52FXdpLDDkbWV62JbQEQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
132,Georgio's Pizza,40.704801,-74.012284,"20 Beaver Street, New York",False,4.1,1.0,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,de98d8427043b669768ce9fdb153b949d7cb09fb,"[{'height': 420, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113375292354643796315/photos"">Georgio&#39;s Pizza</a>'], 'photo_reference': 'CmRaAAAAXTCdtrMN6VXn6YFHtc89oHbJqQeiJ9EU5RuGGAyFQoJBYdHoun4a238KCps5LZfydV4KKnxjMsdNhUzUagn2jQx0ULGSnrIDos127DLiMJ0KfJgVwvFJZx-FUE8J7nZEEhAFcU6faCq9yWdDtNf6s2hMGhS3D2vs_S1Bxlr9-eVwPNvMoMedpQ', 'width': 700}]",ChIJfVxAABRawokRDosFWZ1cJEs,CmRRAAAAP3frrL0J-BShHpSGXscaum3AaQ36C19nyvhCqF6OV3sBGYjKjTLICP-EDQ_Q9HeZwHBVs09bIjCeNmuFHvjtSO62rboK3tD7yMnHCp4VZyPPiyWVhqCm3oKpKks3NLJiEhAGk9YonXiTFmkOzo-Rat-AGhTNfh8NSDLjGu1vzrd_7Nx2wtpTgg,GOOGLE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",NYC
133,Rosella's Pizzeria,40.710104,-74.005682,"164 William Street, New York",False,4.2,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,f031a14e3ca019c8b4512d0ebaa6bb550c6a5a44,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113277363160967175832/photos"">F Lacayo</a>'], 'photo_reference': 'CmRZAAAAPDEBaRP8kBU1XJWyIju5fO8YInC_4Qu1A1EzBAuDnUke7GCP4FJusOEst2ipvjUGbrrPF7R09cQLRaTUTL8xjwAaF476Iyv3t4WQ4YnChqYqDOz5ZWKL5BP3rE4PVgPhEhDwmm7NAQXL8FZjqrJ528b7GhQ9mmTeIijOfzUOvSm05X46vrnPsg', 'width': 3264}]",ChIJJ7FgvSJawokR9sNFfG7-46I,CmRSAAAANw7nECsGWx45lwBOf86_A_ZqjxTvJtwvmkpEcZf4UMQEsQtQUUDkhvNhsXNW7onREfIK6TWRxx2oukr8R3M5DBKjq7pb52-_FVPQKTjJlsPuLHD5OQPx_H870QNOTb_vEhCraoS_rf6y_dy_CI8pRJnZGhRGqYq6Jcz8z1npW6-bPTfpivOUzw,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
134,Prince Street Pizza,40.723084,-73.994528,"27 Prince Street A, New York",True,4.6,,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,d7333da0ecaf45403c9b41008d7565e61a756946,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114992413008936293403/photos"">Luisa Curiale</a>'], 'photo_reference': 'CmRaAAAAFKQ8zan6SAa_HSWT-NKwUwP3oNowUPH-WXf7Kcq_NnejqFveS4EPauPmYcgLePCinlKJGJbD2LciAqMAe5mCE0ud2fexr5kLkfO1VGe3pgRiS90ZHYCLWuANCOuQc3mXEhCGT7_StDCDw_68z3XWUJbWGhSgrekGn1kTIxFbfMXQw2_2vTONKQ', 'width': 3840}]",ChIJ6xvs94VZwokRnT1D2lX2OTw,CmRRAAAA0dl2_x4Dt7_Q3t8muAf95yImrPSUasGBvhWJ8Ua_Fsmuf5KD_d20cgpwZSu1OXxNdhxW_xhMSSAf55YH8he_NyA2oPKTzj3b88gy3LHTl6gSsB8gw_P7c1ZlBjNIh_CvEhChdeazVP-LU2qBgttAdhVxGhQCxlFsulbf0fCe9VOqVP66keI9xg,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
135,Kesté Pizza & Vino,40.7315282,-74.0029966,"271 Bleecker Street, New York",True,4.5,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,57cc6b1f5ab6a10dcfff0b71b0d80b209b5f5251,"[{'height': 828, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102498524092436005137/photos"">Ari Miller</a>'], 'photo_reference': 'CmRaAAAAPm22sG84BLINUjs6fvNdvtbR5LglcXraMdUyijjPy403f6Vpa1r-CI4OptmHLXWaXGOgNBRf8MG10f1mVuIWCrhjT0VXrMFAhJwc37QgJBMziV1kf6ZF9EWujI2SFosYEhCT0jv2PKaRIHUCG1UPJQ-UGhSSIUiibLlqQUU4b_WQ7u2pXD9pWg', 'width': 1240}]",ChIJ6ffdpJNZwokRmcafdROM5q0,CmRSAAAAsBdpNJLyWhpCPUN-KRYCs068dcAR9eijQS3LqdgtwEmXuB4J7gNXyZpYZQd-V3XeP1rV0ybKWH2RW6090znE62rcDym7DiI5xSFUXAEIyy37mStg2M6uDt7u-jmIFVokEhA-ZaoAjBAQkpV7Ckhlvli9GhTnU1x7Hxb6bU4icsLchZ1DaIMz6Q,GOOGLE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",NYC
136,Bleecker Street Pizza,40.73218879999999,-74.0033937,"69 7th Avenue South, New York",True,4.3,1.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,7e3f519a691dea53fde5703d169ee2fa6abeda4a,"[{'height': 630, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108329209187440757684/photos"">Bleecker Street Pizza</a>'], 'photo_reference': 'CmRaAAAAAv9h23EO6_4f30HtwqaO7HsxzGujw0Ep3RbnXBaxi29eILMFTWcoY8Uvbty9Khw-B9YdhhBpFls5Zz2k8UH67VI0kfkzG7PmUh0JEinXVJ4Ser733x41kt68t0Qt6qKZEhCz7GUELZViVB1Z1IuApH7qGhQjfhHo5iFCMRDydHkVvoQsnGp4Cg', 'width': 1702}]",ChIJrXXKn5NZwokR78g0ipCnY60,CmRSAAAA4oveKm1InP0fUd62xXXYT5D-dTjeYlNgVBfSaRwRAyNh6jFqrtiKBtgwPnfxkAICIQZnitG_goOya1jlcjk-eakY9yvxTUTzc9aBXilhJCJRAMGC6pKgpYcsE4pI79VJEhA0cW0YmvCu9Ch5yWI7fLTcGhS3C9HpxiKivu4EXR2C1hcEU38ayg,GOOGLE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",NYC
137,Fiore's Pizza,40.728744,-74.000118,"165 Bleecker Street, New York",True,3.9,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,5c18611811404630dd9f97b36ac116bd5846546f,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114082908874698817915/photos"">Fiore&#39;s Pizza</a>'], 'photo_reference': 'CmRaAAAAHUtRtX2t4GSekEQ2nqWJoUbRmeDZYZ4lYkTypRx705T_rLuvAV-bEIVrGQSriBKfhD5x3rI-TKdx7f5kfqvtnZObs0W0-zwJhj27UimBj-VTto2XUVk585Cmx9n4egpWEhBPajFoCZIBGT0ICMTZ-gckGhQ3jtia_Kiy1BczINKmuxzCauZD8w', 'width': 1920}]",ChIJWxR28ZFZwokRH0dawqLsIug,CmRSAAAArFPd6DHMY1jwxG3A9hBcqWMAHqNhH2RJT2ZTO2zC1p59deAZ2EA0K-vmRbut4YKRTnwZ7AH1EN-dBg8eLfWcNJDOvTp24h_3lJSCdQRhJoINP2HXsir54ZSNoqJ2kC0pEhC884Cgvq5_QhydfrLkcEvvGhQ9_EpjJIWNDe0tgJI6HZTaESiXAQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
138,Famous Ben's Pizza,40.7249292,-74.0024511,"177 Spring Street, New York",True,3.7,1.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,bd3ef22c2ffcc184a352fb7e5f46b83a184887c6,"[{'height': 3036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105046090698323206553/photos"">Nathan MacCarter</a>'], 'photo_reference': 'CmRaAAAAfJRYPiCVwCBxTWZF8nuUiSCvali4hHh1ScOyj3tNR2ineZPw1_K6EyQ9uqsI9Vt4Gi9qmY0iVAV6Dgret0Fp5Sw6Vfwlzp9Gd6WsRcIEzJEI9AjOmotAgYyw8ywaxhumEhDJoMhD6jgoB38bvJJ3oS7HGhST45gxIx0zjCfH3D0NE_wCSCi0IQ', 'width': 4048}]",ChIJSQFeRoxZwokRtd_PeFDrtO0,CmRSAAAAo2XvkUh3TFF_o2UMrfaEoOZ58SqN0G2LHPINfvORPE48euz4AtUH4cSLutIm_Lsyl5HRUU9_FQ5OLgfE_pJ6T_2sbv48yShHiuIaiaYBiBJdPic641nl7zekROzhErqUEhBC2BRzh_1mEj31BLPJ9m2NGhR-LayCydIsXbfctYtToH3wVfgwtA,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
139,Brunetti Pizza,40.738268,-74.005377,"626 Hudson Street, New York",False,4.3,1.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,d752ef8e7e2abbb75732281efa029e34b74b7518,"[{'height': 2028, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102498524092436005137/photos"">Ari Miller</a>'], 'photo_reference': 'CmRaAAAAfNc_uWT8pDmnFFEa1z8d6PSWXrNa4PSbIcUhmdmD0tPxycRuZ7CBCp1wdIBpn3Ue7nKZ6c7tio4WU3qjOVhhCk1FbFOSc2tk2GDxlue2z_gAShGzY62m3MntNc6_vm35EhDp0z136P-R2I7_BQFbm2W0GhSBgdDGNDC2PFLRZkyZ9Hbd-Kp-UQ', 'width': 3041}]",ChIJS2jrXpVZwokRy2NuyvPg1qI,CmRSAAAA4MdbyJuzEXSqJdoyWTDsZBqlMZyxHQTENqc2QmEL3BSkMP6KKV_OAl2QbhAE0E_MTxY46-mAJz9qo_fnJ64N461135z8GfeODf9gSty6zlfrAD70MNbKOvoKgv86-HP6EhCc0cHphbyvX8RK6R_xD1eUGhSPLkv5e31GE53Ya48EbIWGtV3B2w,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",NYC
140,Williamsburg Pizza - Lower East Side,40.7182551,-73.9911656,"277 Broome Street, New York",True,4.3,,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,eb64adad5aa43867f2ebbbfdb71c31d816df0bed,"[{'height': 640, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114033198621211880859/photos"">Williamsburg Pizza - Lower East Side</a>'], 'photo_reference': 'CmRaAAAA6-xTzIby6x2_9M5HskB7-AiVs-IcUDR2ALhLw9YQGxmOW7WGsUP65SWhTFGf5cOK0PSTxfgra66CQXpdIC9-8OqgkA8ZMZLviyyml29pGzGayze7lSTeHWR2CrL5yr66EhDhT75TN10E93mkxjrWW5S1GhSSlUoUo6S4084QhSUWyYGvX-clYQ', 'width': 640}]",ChIJcxboDYdZwokR_VxNBd3E91A,CmRRAAAAKgMhM6X3xvUikHt3jGu6KxiZrE9BCFwS5xtnIfm1psVhx4Qu7b6JKPHpKZMQP_AbhvD2D2Vrqjs9HpTh9-6wlpLYToXP5pi7LA6hYQPaJszDeAtS9Y-mxfzDxiO88ucoEhCH0wOBqq2ghqSfN71r0C0IGhSV2NjFQ5XvcMjaaGT6UfNx6shdWQ,GOOGLE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",NYC
141,Joe's Pizza,40.7305876,-74.002141,"7 Carmine Street, New York",True,4.4,1.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,0ed4fa342e8c59111d07d80b81f5c08cd6b84934,"[{'height': 608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116142415137360972763/photos"">Joe&#39;s Pizza</a>'], 'photo_reference': 'CmRaAAAAvCbCwWbqvBNte3rROgrbM5C8NEWzh2mNkNiPAMIIaucn12ZFdBtTSG_gUoysrtQkzOROFRRyp6bqEb6WcfAdvCEGePzdnwRMWnq7TCvaBwpnKglQEiYdBv1Expw845pmEhD64-LsndkbhFlLCpaO5tLcGhTOOH4g6KVi3D5n0ZUNsLxmOi-O1w', 'width': 1080}]",ChIJ8Q2WSpJZwokRQz-bYYgEskM,CmRRAAAARxWvb5V4naFFO0w_1bSc2ZbaAM8s48N3cTGV_TCElWbuRJLtnwIHrWenCGHmYPv4p_fCPO2SHQisl0DDOutXHgCVbxasBjDf-sxUZFxkRDrXHWlzqvYr7ZeEFDQugLmaEhCNOZCts6XBXDY-jRQFzxShGhSOtBIJwsYhMw53O6ChiCiU4T9l3w,GOOGLE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",NYC
142,Broadway Pizza,40.744489,-73.989071,"1157 Broadway, New York",True,3.4,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,ea71948ae9c1807691194195871da40c5819850c,"[{'height': 1209, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118376562808408224019/photos"">Broadway Pizza</a>'], 'photo_reference': 'CmRaAAAA8AMA3tvfrohpa8eQM1zh_QEHHyNEbsZPelY9xdqjFY6GjOYL19QIKoSocNfKgOGhRCmAeCebbricsUut6dFe2CWyfm-xt9TJc4oH0WzjYynD5JB9lIeqQOrvqtL1NfaxEhCzGW6vsHqYUm8jt7fzLO91GhRVsGijY-Zl1aNWq8u8NyMDhUhRYQ', 'width': 2600}]",ChIJPQu92KVZwokRBu1yp-QKqJw,CmRSAAAAVLdYVXTSyIdZ-KHJRZBM1urfkCiwgyjr3_d5c-VNjY1UfDcTWg7DkTD0C-4ltEFKhw94yzpq4vknCE3CEsuThbxkv5bcP88NUW4B3XA6-2A5HOVu1jUKRR-fsTF5TRpCEhDJk6lKsq9DyJibavW4crAbGhR5ERAVUViLSUA-UMvyCJHk9A-F-w,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
143,Motorino,40.7303588,-73.98382769999999,"349 East 12th Street, New York",True,4.3,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,f1b210347c98e6c19a7c60c81688685724d12159,"[{'height': 750, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105381917478950419898/photos"">Motorino</a>'], 'photo_reference': 'CmRaAAAAg7Uf3OX48cxm87pOz4nGRTPC9fXx32etp-UlkDuu7EJz2OySzN-B0-wMcRFe3OV3psH-tMNLFNA47XcosgvAkPrS4XEAuCRUaMlp6SvzEgn8mwFXun3pEe95kY1lxLpBEhDxa8MQmrtEAMalegr0qQmMGhQTguz6AY8D1rTBaujU5ZF7k9B_NA', 'width': 1000}]",ChIJT_Db4p1ZwokRr5qgbjIqrs4,CmRSAAAAYaIVKScVwlEVK4zcNjtOk9hAV_abSxF7OoSiblcSTQijlXjPmd3p7ewBDqWjdYu74MZvVywIKPOtaKy63jp0MInqM0Nx4m7fpWCaAQMRbuZGTYWhkGqgMsqDhCshMOm5EhDuQrwyv0aBZh434k_5Wey0GhRpC33_ZVhveu3pml7GVXvKqHjClg,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
144,Artichoke Pizza,40.7320841,-73.9838671,"321 East 14th Street, New York",True,4.2,1.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,f11ff711c4b346a2e7b2c01c3adb38430093e0bb,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102381499672042348440/photos"">Federico Francisco</a>'], 'photo_reference': 'CmRaAAAA8IHEVwYmJhq0LquakGwimJdSz-MFMybWhL3piOytiAc8q9knFff8CM0rNZtW5ASZCqmuCu-MYsKwf3usRr5D2Ra4fsl-sRvYhWmzWa5AZiAM-bpnKJYWfeq1gKyg1hKBEhAJVC37JWyZz5SzQ4o_rEnsGhTjApASR35W-hWzBKfDoSuWxzbg3g', 'width': 4032}]",ChIJEWDhF55ZwokRx4atQITM9VU,CmRRAAAAAhbuKtak5R1eGoVuAcLDNfAmBeFzaNZRmYgC5hKAXdkLCZ0z49vt_vD6OQaQcDRBR90ebUrK5C-yfPzxvP99Xhc2rd0E68cDC4RLH0osMOyoo5rPOvyopYbXSlTqSisREhCcWZAHCwOPzVeuKlP9bjB2GhQMOfpJgSrI9T2TmAK5XJlp1HH86A,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",NYC
145,Numero 28 Pizzeria,40.730023,-74.00278999999999,"28 Carmine Street, New York",True,4.3,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,e13a81b47520ee18944eae9d7cdda629aff9ff83,"[{'height': 3372, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102278903733046072297/photos"">Numero 28 Pizzeria</a>'], 'photo_reference': 'CmRaAAAAlydFIn3TlBUtK10u92pKVFvkuXsrqW-ks9bCjv_UdwDyZSOAj0MlXhWcBZ_71nwz3mp1YEG5I5QFY6jhscBoZf1zedV1WxkhZ_yV1cjqemmCGtCJXW5f52y5tu5pHsIbEhC_dzTCEpd-MBa7oOqX_qhbGhTHPlOzUpGwnllqurD9OjSqeST5NA', 'width': 5100}]",ChIJVRj-T5JZwokRzOHP2oUVyZw,CmRSAAAATHGEFqt9OydeylCstehDbz-JJt75GdNbS58OZSik6y9YOF1Y2S4GRADFCJCZma5yP9IZFoM7cVxNb0WeQZwv9S77qmLTvzOYFu1snKINwXN8aHtm-_v6Fz8U_Gvr_3AaEhDKMdy5F24LzGvFuZ8Mz3o2GhSxU30xcXgq5Oh9B84qjJciM0W4OQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
146,Dough Boys Pizza,40.74385629999999,-73.9792757,"451 3rd Avenue, New York",True,3.9,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,29471064faa0a984d36bdb71779ece7157edff35,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116674304620613403190/photos"">Dough Boys Pizza</a>'], 'photo_reference': 'CmRaAAAA1iP_0vJX4mKMLnkpvLniEcJYAyOE4mn0GvJPafLo9DZYeCnxqfZGa6nkt1u5A114Y3TkpYjiZIVUPmG_YEI8EYl3MgxjGdk7O4AuCieCXEDCy2zl-4bLbVbw4Zx11yy4EhA2n86QTS57cORjISJPwf_nGhSYlH_SIfnDMDICqUBkikMpjBwW7A', 'width': 2048}]",ChIJSfPvkQhZwokR9sC_Sm03_JQ,CmRSAAAAJxcXYOl1bfq7ZU0oTJMkDSxBdCHbiP_QoazlN4jthTa1vEtJYRMnsMj2W2wzNnuIF9Os6JIlMfnuYTpytxPODOwoi3fOyrqS_kTybDjeuVEyYNt99oToMk42ItFMptftEhBGKGMlS2MXIoS-wLDtzl05GhTRpWlmhtb67rFZIeWZODCbKQKBzQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
147,Rocky's,40.75408220000001,-73.9989794,"460 West 34th Street, New York",True,3.7,,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,aaba22719c3821f370b089414a27695867e055df,"[{'height': 588, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115225219391521134354/photos"">Rocky&#39;s</a>'], 'photo_reference': 'CmRaAAAAzfASRxj-j1esyySMyxl-NZQaBFaABRpXyUSS9FswdcB2Mwia04AZU7B0prjE4CKQa66LSDX5MebsV5z9Yvy8oC9QQDcEVaKU18vhr_m18veXc7I8Hc4tNZPpVdDQ8K5iEhBDWrI2KAfy6uBDC2Rgq-MUGhSMlDMfhEEJAhXKwEy8fElrUFzqYA', 'width': 941}]",ChIJ1Z3RurNZwokROf19wP13fcs,CmRSAAAAyxtfHy-dv9vp_cGwCi5Dl0iO3e1ZjzLGSWxshlaKB0Xm6klK3Z97BwbYT8Z8GjZpHwIrRirEkYR4o7RoHRhX1Gki1y9HTCUPWWs6B_nPgIM3Jz1_gYeX1ppWk5QqC8mAEhD-HqXcTeSJRVM0USuBWPCQGhTq6VnHoCj06IV8IOKPhiBI9hzP6g,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",NYC
148,Pomodoro Ristorante & Pizzeria,40.72208699999999,-73.99634499999999,"51 Spring Street, New York",True,4.0,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,773a873803eda63bb904350f3008cd2bd918f077,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116389232560954858956/photos"">Leah Cruz</a>'], 'photo_reference': 'CmRaAAAA7_4fGvIUIEVfYpBAXqEiXeq2V7DDKXJ9BQxgpgAM5sn5OYKtYdImPeoTuMPQOpCLIOYItk0PFBaAxruvjSro5INMbFHDtIFpesejhnM5wvWYbe4C0FtwjPX0mE18dI6aEhD6j6KxToQjlLo3B-cpGX6OGhQU55r4JqXHn29RPt0vaPe8vzvPxg', 'width': 4160}]",ChIJXdp0yYhZwokRzfDyqzjSMyk,CmRRAAAAkQbeWZ1wgd7VoQnx3SHDq1TAe-0_eaWzRdCEeyeyrDFrjNm-DTOrRD_T7MlxTJZeDhKJOkAMTsubnFkRYsHBhZA0fXyZlp9b_N4PWyFdZzQvetnYxvGSz1xfzb-aEJq8EhBzkYUMUR_QLsice2J3judJGhSeQU1xHgDvRvcoiM5-pFg245m0dQ,GOOGLE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",NYC
149,Brickoven Pizza 33,40.74507699999999,-73.978312,"489 3rd Avenue, New York",True,3.4,1.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,7cc025712aa4d7e5d1acc8ba7ec1776b660db837,"[{'height': 565, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106757758710633696937/photos"">Brickoven Pizza 33</a>'], 'photo_reference': 'CmRaAAAAzcrV-fAIO2xtF5AlyVNCd5yfjsl17-hjaEom5eQLaBI7jPMt_4PIcbzJYzl5i7XoVxriXA0BuvEwc-8yX3SNnW3DtSbYLzB4OXw_gm_VmzMB_PlglmIYGb7FeLAvpWvhEhDp4sAVZHPcT5nPe4hTXtq7GhSYBSItripvog0j1thfpgXbQMC3dw', 'width': 848}]",ChIJcdCIGAZZwokR8SG-QkTCvH0,CmRRAAAAG7l00APe8hgMvEptE--HTO4jy45Iourav6lWYyhmX3YYoUUvY4fkwGHV8k2bYOZHwhsW-9TI-SRlXuyNTXVF3J2vvMIsFbbbp3xAnS-jKQtotHFxb10xJx245KapE31gEhC80-W72F9Pp1G6xH_Mx485GhREgoPNLtW3EVb6yqLg4dlVcZQAMg,GOOGLE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",NYC
150,Ray's Pizza & Bagel Cafe,40.729311,-73.989806,"2 Saint Marks Place, New York",True,3.4,1.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,41bd775a465a694864e2525c0243a12677fb0062,"[{'height': 588, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107015130833541323051/photos"">Ray&#39;s Pizza &amp; Bagel Cafe</a>'], 'photo_reference': 'CmRaAAAAYWmc3AokeHSToL2HOBjB29qLLoOQ8TpcWsWwjNEHLFdMZXFp7lhtYu5L-XgKAAQMgPuW6nfePRuvVLYir5Xg4NoB-FpiSkEDsjpFPQ6XmMv-KwI0kIuu4084g_jJrcXzEhAv9yLETzLYhUIe9WRwevnmGhRBnnKyXHSb8sInlsUi2SxZc9mbKA', 'width': 784}]",ChIJl3GCkJtZwokRWsOKKFmLGwQ,CmRRAAAA51l9db5q_dHPp2aud1rnkHibPxilMQMZ1_mtFF70EUp3ZABFClRgXwyWbKWrdONuksjqJKuBYSwybKFPPshignFQXqB6LJu99Zwf1SycFP-6vCWRbitXrmwfjbYn-CTlEhDVjET5Uj7aWZzsl6lgvyqkGhTIDFCCjgJaGLz62zxtx2szX5E3Xw,GOOGLE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",NYC
151,Grimaldi's Pizzeria Limelight,40.7412268,-73.9938009,"656 6th Avenue, New York",True,4.0,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,9106cde6f3b31d0be07bfc5c43f1943704e8d85d,"[{'height': 1372, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105780786521342794345/photos"">Grimaldi&#39;s Pizzeria Limelight</a>'], 'photo_reference': 'CmRaAAAAeS6mUNPscuuDsRVd_uWB5__S4IBJyIYXhrvpk0-H8YiabQ-UYwvzwYJwi1uW3mHB2MGhe0h13Mx1PRxMIa5PcSH-Frz7qHxYGDHSHKRTXQcYigWn57n1uCY_KU-qMZN9EhAtRg4l9oPXCPNPHCV5qjowGhRP8dg7u9K_v496YoM6GrYS6E0Q5w', 'width': 2048}]",ChIJv-QVW6NZwokRFtWrN4mnkWM,CmRRAAAAdMWjyiMWs9hRiz16rN9uJB1ujA1Xg308pY1fZ_TdaxFYgwgpoRdv0zxU9d_e06izUrc_0ZQk8z-zAuV9963ARCv9NvJMZu_MCXcbrl_G7Vwey21I1fNvoyvEXQOtwV5QEhAE5gzBANN5XfEDnKBTgwsHGhSWvM_NGuZAmfJ5IHcRwH6T9AQhBw,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",NYC
